Country,Year,Population,GDP (USD),Total Emissions,CO2 Agr,CO2 Buildings,CO2 Fuel Ex,CO2 Combust,CO2 Processes,CO2 Transport,CO2 Wast,CO2 Power ,CH4 Agr,CH4 Buildings,CH4 Fuel Ex,CH4 Combust,CH4 Processes,CH4 Transport,CH4 Wast,CH4 Power ,N2O Agr,N2O Buildings,N2O Fuel Ex,N2O Combust,N2O Processes,N2O Transport,N2O Wast,N2O Power ,F-Gases Agr,F-Gases Buildings,F-Gases Fuel Ex,F-Gases Combust,F-Gases Processes,F-Gases Transport,F-Gases Wast,F-Gases Power 
China,1993,1178440000,6.19E+11,4525.359289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1994,1191835000,5.64E+11,4706.607186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1995,1204855000,7.34E+11,5134.076033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1996,1217550000,8.64E+11,5130.246368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1997,1230075000,9.62E+11,5168.317249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1998,1241935000,1.03E+12,5252.206156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,1999,1252735000,1.09E+12,5199.820834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2000,1262645000,1.21E+12,5425.512569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2001,1271850000,1.34E+12,5624.567725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2002,1280400000,1.47E+12,5959.542982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2003,1288400000,1.66E+12,6677.89067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2004,1296075000,1.96E+12,7556.106084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2005,1303720000,2.29E+12,8431.922006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2006,1311020000,2.75E+12,9232.261373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2007,1317885000,3.55E+12,9845.302236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2008,1324655000,4.59E+12,10069.84569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2009,1331260000,5.10E+12,10696.09042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2010,1337705000,6.09E+12,11565.47001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2011,1345035000,7.55E+12,12572.88415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2012,1354190000,8.53E+12,12928.22914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2013,1363240000,9.57E+12,13485.4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2014,1371860000,1.05E+13,13650.13343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2015,1379860000,1.11E+13,13479.88037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2016,1387790000,1.12E+13,13447.13642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2017,1396215000,1.23E+13,13710.10029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2018,1402760000,1.39E+13,14296.57117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2019,1407745000,1.43E+13,14606.12759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2020,1411100000,1.47E+13,14879.55651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2021,1412360000,1.78E+13,15632.89461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,2022,1412175000,1.80E+13,15684.62676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1970,8869636,5693005200,46.96280059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1971,9025709,6914658400,45.44752682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1972,9169289,8135150892,44.55376723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1973,9297924,9987709650,47.02989824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1974,9413105,11405957317,48.94887216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1975,9514305,13027415244,49.63867417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1976,9600862,13789579903,51.39649626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1977,9672546,14206158675,53.7945741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1978,9729986,17844705325,56.51883936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1979,9774711,19584443288,57.54312946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1980,9809107,19912889861,57.88158068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1981,9848560,20150254096,58.43962538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1982,9908874,20953510235,57.76692436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1983,9984591,22204940512,60.02106035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1984,10065539,24039383608,62.91070521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1985,10149044,22920490774,60.30645589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1986,10235480,24226574634,61.08767397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1987,10326910,25213935012,63.89319003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1988,10425433,27458999472,65.57495977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1989,10527187,27023468666,67.19206524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1990,10626680,28645436569,63.54687895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1991,10713812,24316556026,54.21355367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1992,10783748,22085858243,47.58340758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1993,10840934,22367254865,43.28368398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1994,10887207,28448326757,44.62378019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1995,10926703,30429803651,45.48490255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1996,10963031,25017368700,48.65346741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1997,10998129,25365908100,51.00288428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1998,11033758,25736331200,49.82268069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,1999,11070094,28364615200,50.24251224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2000,11105791,30565400000,50.74820666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2001,11139127,31682400000,49.10040386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2002,11170051,33590500000,47.77234909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2003,11199217,35901200000,46.90426356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2004,11225294,38203000000,45.9080076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2005,11246114,42643836100,46.03266544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2006,11260630,48835925926,47.51519923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2007,11269887,54262870370,48.60318908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2008,11276609,56302129630,48.11989167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2009,11283185,57481481481,48.8072031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2010,11290417,59562962963,49.40001383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2011,11298710,68990000000,49.31805624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2012,11309290,73141000000,50.52638649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2013,11321579,77148000000,50.89659014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2014,11332026,80656100000,48.8544087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2015,11339894,87132800000,50.76516294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2016,11342012,91370407864,48.85629173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2017,11336405,96850649692,47.55263116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2018,11328244,1.0005E+11,47.89437245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2019,11316697,1.03428E+11,45.40607236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2020,11300698,1.07352E+11,44.41491605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2021,11256372,5.45218E+11,43.90364176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,2022,11212191,6.33442E+11,44.37663645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1970,34781986,8042200452,62.23862582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1971,35555969,8609283346,62.49643467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1972,36330768,9299638056,63.44775584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1973,37120776,10098534613,60.12771015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1974,37930374,9228963225,64.66016298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1975,38775584,11632178869,68.92497267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1976,39649050,13315988083,76.61766304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1977,40577356,14400806876,80.01461872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1978,41576636,14811704063,82.89675229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1979,42632458,18020571429,86.89107081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1980,43748556,21669908176,92.98180733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1981,44899573,22136081081,99.91583584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1982,46088647,27655172414,106.41468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1983,47353665,30966239814,114.0381212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1984,48676443,33971188992,123.005594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1985,50035843,39053502251,128.4579225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1986,51424313,41253507951,131.6526398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1987,52841319,40455616654,140.6302283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1988,54298446,34980124929,142.1580221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1989,55765843,39756299050,149.078479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1990,57214630,42978914311,153.0205804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1991,58611032,37387836491,162.7682229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1992,59989142,41855986519,165.5541386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1993,61382200,46578631453,167.4406481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1994,62775847,51897983393,162.8247863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1995,64166908,60159245060,172.5560643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1996,65565195,67629716981,182.4590762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1997,66993728,78436578171,189.4022032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1998,68446011,84828807556,193.5294763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,1999,69907887,90710704807,207.1169199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2000,71371371,99838543960,206.8376091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2001,72854261,96684636119,222.8605544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2002,74393759,85146067416,230.4088043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2003,75963322,80288461538,236.8313538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2004,77522427,78782467532,253.1314662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2005,79075310,89600665557,278.8600382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2006,80629670,1.07426E+11,292.4291714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2007,82218755,1.30438E+11,307.2726367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2008,83844783,1.62818E+11,311.0967622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2009,85501064,1.89147E+11,318.6011193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2010,87252413,2.18984E+11,317.0384507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2011,89200054,2.3599E+11,327.0635563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2012,91240376,2.79117E+11,341.4086202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2013,93377890,2.88434E+11,333.6969319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2014,95592324,3.05595E+11,337.4195345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2015,97723799,3.29367E+11,342.4288671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2016,99784030,3.32442E+11,356.1025659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2017,101789386,2.48363E+11,378.644964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2018,103740765,2.62589E+11,382.44237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2019,105618671,3.18679E+11,343.7585023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2020,107465134,3.83818E+11,336.0090778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2021,109262178,4.24672E+11,360.395318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt,2022,110990103,4.76748E+11,377.7800575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1970,527634,219878482.2,1.442606661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1971,538000,247749327.7,1.45176308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1972,547918,316656648.7,1.514525627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1973,557244,425950487.5,1.680308102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1974,566296,558587097.4,1.908378016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1975,575804,684282434.4,1.7534316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1976,586607,694540806.4,1.742861554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1977,599289,719501765.8,1.835716852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1978,613611,829267889.4,1.821030181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1979,628859,1019691460,1.955265315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1980,644582,1202618816,2.051520278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1981,660630,1235626771,2.102682059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1982,676967,1194059943,2.100508169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1983,693593,1123085190,1.903883328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1984,710561,1178000678,1.806368731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1985,727461,1141168944,1.934210744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1986,742658,1290267340,1.996152292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1987,754778,1177947965,1.931318974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1988,764370,1110009523,1.939458228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1989,772704,1182660266,2.080566748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1990,780430,1337017559,2.19538326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1991,784832,1383883250,2.069712964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1992,786859,1532411039,2.134084576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1993,789198,1636101247,2.243333802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1994,790803,1825732093,2.352692238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1995,792246,1970301486,2.450332775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1996,796538,2128696644,2.516034497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1997,804572,2090221137,2.59312961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1998,813947,1653146717,2.581111746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,1999,823422,1936459986,2.648413701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2000,832509,1678219508,3.027897731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2001,841320,1652462023,3.144585642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2002,849891,1833279985,2.797971284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2003,858306,2300492465,3.038835153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2004,866694,2708078477,3.560560253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2005,874923,2980403845,3.29690068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2006,883083,3076305453,3.441182057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2007,890648,3378314600,3.19967199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2008,896731,3523185920,2.771315152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2009,901383,2870624636,2.560919397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2010,905169,3140166713,3.190465804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2011,908355,3779411899,2.730983808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2012,911059,3972028104,2.693071842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2013,913453,4189967999,2.88123391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2014,915560,4857104791,2.540887944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2015,917200,4682479912,2.64672861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2016,918371,4930213634,2.637019578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2017,919019,5353469171,2.869006257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2018,918996,5581425325,2.99950425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2019,918465,5444407214,3.224825653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2020,920422,4432466237,2.784723926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2021,924610,4305031631,2.896502532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2022,929766,4979979546,2.982338959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1970,78169289,2.16E+11,1322.146944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1971,78312842,2.50E+11,1315.853125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1972,78688452,3.00E+11,1340.156849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1973,78936666,3.98E+11,1392.970244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1974,78967433,4.45E+11,1359.983286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1975,78673554,4.91E+11,1298.075714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1976,78336950,5.20E+11,1362.581784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1977,78159814,6.00E+11,1338.595314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1978,78091820,7.40E+11,1380.930193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1979,78126350,8.81E+11,1432.638726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1980,78288576,9.50E+11,1378.414296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1981,78407907,8.00E+11,1341.713497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1982,78333366,7.77E+11,1291.520487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1983,78128282,7.71E+11,1305.788045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1984,77858685,7.25E+11,1321.041413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1985,77684873,7.33E+11,1322.466214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1986,77720436,1.05E+12,1311.230222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1987,77839920,1.30E+12,1300.091075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1988,78144619,1.40E+12,1290.378632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1989,78751283,1.40E+12,1277.856366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1990,79433029,1.77E+12,1235.234519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1991,80013896,1.87E+12,1209.511891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1992,80624598,2.13E+12,1145.911138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1993,81156363,2.07E+12,1132.656363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1994,81438348,2.21E+12,1118.348126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1995,81678051,2.59E+12,1110.34334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1996,81914831,2.50E+12,1137.914248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1997,82034771,2.21E+12,1099.019569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1998,82047195,2.24E+12,1079.015116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,1999,82100243,2.19E+12,1038.796542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2000,82211508,1.95E+12,1032.28571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2001,82349925,1.95E+12,1043.58425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2002,82488495,2.08E+12,1025.209428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2003,82534176,2.50E+12,1023.85324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2004,82516260,2.81E+12,1007.114208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2005,82469422,2.85E+12,983.7129198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2006,82376451,2.99E+12,989.8321536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2007,82266372,3.43E+12,958.4341706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2008,82110097,3.75E+12,960.1928388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2009,81902307,3.41E+12,896.2573948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2010,81776930,3.40E+12,940.9959461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2011,80274983,3.75E+12,912.9834947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012,80425823,3.53E+12,925.5595527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013,80645605,3.73E+12,942.9811397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014,80982500,3.89E+12,902.8988536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015,81686611,3.36E+12,908.1323571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016,82348669,3.47E+12,910.2047411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017,82657002,3.69E+12,893.9395658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2018,82905782,3.97E+12,864.5847421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2019,83092962,3.89E+12,810.2707378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2020,83160871,3.89E+12,751.338964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2021,83196078,4.28E+12,792.4533556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2022,83797985,4.08E+12,784.0046465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1970,8792806,13139863636,45.37344627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1971,8831036,14591750000,46.95513546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1972,8888628,16885511364,54.32898327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1973,8929086,22347848101,57.7796136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,1974,8962022,25351306818,58.01019068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
