Country,Year,Population,GDP (USD),Total Emissions,CO2 Agriculture,CO2 Buildings,CO2 Fuel Exploitation,CO2 Industrial Combustion,CO2 Power Industry,CO2 Processes,CO2 Transport,CO2 Waste,CH4 Agriculture,CH4 Buildings,CH4 Fuel Exploitation,CH4 Industrial Combustion,CH4 Power Industry,CH4 Processes,CH4 Transport,CH4 Waste ,F-Gases Processes,N2O Agriculture,N2O Buildings,N2O Fuel Exploitation,N2O Industrial Combustion,N2O Power Industry,N2O Processes,N2O Transport,N2O Waste
Chile,2011,17173573,2.51383E+11,117.8397483,0.292338054,7.023373267,3.132374834,13.96613505,29.41478773,3.039572453,21.85930495,0.006415502,8.710267694,1.180896496,2.243661373,0.075565429,0.037569453,0.044625107,0.068286291,15.5144269,4.209575513,4.337098725,0.150838824,0.010044863,0.099406985,0.113647982,1.16100294,0.315040748,0.833491152
Chile,2012,17341771,2.67025E+11,121.6724936,0.297052334,6.247777553,3.065565979,11.58712066,34.17315608,3.0916855,22.43441295,0.006691612,8.835253142,1.293934623,2.299717366,0.074061661,0.14776279,0.025878017,0.068001169,15.89941312,4.749712683,4.410378624,0.163632828,0.009786484,0.097367159,0.266389544,1.253078632,0.330255566,0.844407552
Chile,2013,17509925,2.77395E+11,123.4323968,0.297628528,6.063277805,3.347246781,12.84890357,35.20503725,2.809224035,24.49214967,0.006967722,7.263332772,1.306421186,2.841090368,0.08982219,0.163738312,0.012186596,0.067158373,16.0808723,3.46483391,3.965694987,0.164864913,0.019007121,0.117955418,0.299907989,1.266023618,0.386735622,0.852315744
Chile,2014,17687108,2.59561E+11,115.9080813,0.300928529,5.429004892,3.276649945,13.96765473,29.54182994,2.464907402,23.57360217,0.007059759,6.896967858,0.654201964,2.480657817,0.100102647,0.131347043,0.011225806,0.065151277,16.23218911,3.9656432,3.944287221,0.084948692,0.012910343,0.133978359,0.245254801,1.177112526,0.348325617,0.86213965
Chile,2015,17870124,2.4245E+11,121.1244745,0.297366624,5.51242681,2.494896397,15.01560465,33.07698106,2.539253434,25.22568513,0.007151795,6.508459278,0.609383072,2.117967505,0.092878028,0.139184908,0.012633341,0.065392215,16.12878881,4.467164898,3.917094435,0.079902086,0.003940089,0.124977874,0.267373923,1.189430201,0.359813847,0.870724143
Chile,2016,18083879,2.49345E+11,126.4080237,0.29008567,6.727653665,2.171532058,14.99046729,35.13127974,2.911975368,26.38397826,0.007243832,6.690616222,0.635410031,1.962426493,0.094174614,0.159623941,0.030109797,0.063116746,16.29311045,4.966639877,3.909030445,0.084144348,0.003537174,0.124766226,0.298393805,1.212304783,0.383750296,0.882652589
Chile,2017,18368577,2.76154E+11,128.4472829,0.29160472,7.859942766,2.055958839,14.39462914,34.56849101,2.869144364,27.38366001,0.007419243,6.647953894,0.644506077,2.141863661,0.090214178,0.174473221,0.02925412,0.061611566,16.43056355,5.783368313,3.937767273,0.116619713,0.004958908,0.12064431,0.315862105,1.217816722,0.401673537,0.897281651
Chile,2018,18701450,2.95858E+11,130.4635575,0.332618998,8.057062984,2.207358362,14.33390859,32.95334032,3.257988466,28.3279976,0.008120888,7.032556254,0.679456894,2.267225167,0.097999417,0.169837851,0.037950866,0.059469402,16.88602117,6.598157555,4.03177653,0.125014632,0.005714999,0.130414727,0.306368203,1.21760245,0.413369106,0.926226081
Chile,2019,19039485,2.78599E+11,136.5312646,0.335238045,7.790618684,2.301476857,14.43342912,37.85403647,3.35845567,28.73499162,0.008189984,7.083311864,0.67527831,2.219175376,0.094615181,0.167471627,0.032419974,0.060028972,16.79180434,7.308488441,4.120018384,0.124896251,0.005232937,0.126452644,0.316207288,1.235367838,0.418041817,0.936016936
Chile,2020,19300315,2.54258E+11,128.9649209,0.361742803,7.304592227,2.060508653,13.96282161,35.12013665,2.926895046,25.46597185,0.008257639,7.259554026,0.680747943,1.75705051,0.087278856,0.16392253,0.023363095,0.052692681,16.56160238,8.018819327,4.253671467,0.110179978,0.005611763,0.116862475,0.303116763,1.030164492,0.385847228,0.943508954
Chile,2021,19493184,3.16581E+11,140.6559706,0.376202985,8.098912694,3.442567676,15.4581406,39.27817089,3.220633794,28.13137304,0.008478808,7.401495164,0.682875875,1.66664829,0.089161835,0.165740354,0.026552657,0.057822964,16.27257665,8.87874464,4.331652507,0.113112698,0.005611613,0.119581707,0.316367535,1.129850054,0.425629665,0.958065917
Chile,2022,19603733,3.01025E+11,137.0112482,0.390475001,8.570748166,2.132521924,16.14525838,32.39173458,3.249208851,29.97009532,0.0087059,7.58488495,0.68396537,1.700231936,0.089663972,0.164932205,0.028268456,0.060895418,16.47281782,9.835651269,4.437104302,0.114788105,0.005600472,0.120307085,0.28734183,1.142498603,0.450693669,0.972854572
China,1970,818315000,92602634892,2142.614158,4.638333001,218.8872646,49.89347298,380.3015385,129.8272082,80.91590407,45.45831291,0.155633263,717.1128714,119.4490413,130.4790798,1.009586443,0.027964135,0.470248424,0.136589937,133.5971786,1.020503057,94.4409103,9.275295574,0.1263556,1.462164242,0.482938109,16.35268337,0.174337346,6.918742617
China,1971,841105000,99800593791,2196.116515,4.638333001,218.8872646,49.88566737,380.3015385,129.8272082,84.36302758,45.45831291,0.159538115,761.4980274,118.9096203,129.4588034,1.009586443,0.027909985,0.425513155,0.139506353,137.2814142,2.042741264,96.33370524,9.275295574,0.1263556,1.462164242,0.482868224,16.70862212,0.174464972,7.239025703
China,1972,862030000,1.14E+11,2275.714615,4.638333001,232.0184234,52.69159678,402.1903755,140.1617867,92.04365863,50.11995547,0.163350694,764.207361,123.2218491,134.9913334,1.065128984,0.031357452,0.466922679,0.161054245,140.4597533,2.040137422,98.22909616,9.736325187,0.128098465,1.542910556,0.500350834,17.45167868,0.191484163,7.262293057
China,1973,881940000,1.39E+11,2320.113044,4.638333001,238.0107676,56.0593802,412.1364832,150.9129235,97.46058294,54.41384124,0.167022507,758.1203208,124.9190099,137.6876953,1.084728972,0.038244923,0.453495205,0.184322766,143.5911396,2.118486178,99.21909899,10.19518372,0.130202447,1.572609748,0.522713634,18.69038416,0.204859307,7.581213695
China,1974,900350000,1.44E+11,2343.853035,4.173714039,238.7838225,59.42723933,425.4683654,147.7155577,96.78959414,58.84712943,0.170507324,760.9277697,124.8290296,137.990837,1.090790605,0.039346828,0.408106416,0.221393614,146.5480269,2.118730578,97.20616337,10.54129307,0.133167514,1.588058083,0.518493621,20.35357255,0.221943613,7.740381627
China,1975,916395000,1.63E+11,2537.685652,5.684904335,277.6191607,65.77545666,494.5935976,176.1276267,96.91307911,65.90872436,0.173777595,758.7322521,137.7970465,158.0666203,1.280763406,0.049040864,0.372990094,0.240833828,149.6380188,2.331339296,103.9819919,10.87421706,0.142715367,1.860247373,0.607038928,20.61487447,0.250619425,8.04871523
China,1976,930685000,1.54E+11,2601.085674,5.73571386,282.0094128,68.2254282,523.8179228,181.8305869,102.1432669,66.90603426,0.180789192,761.5366603,139.1631001,159.8284514,1.322761935,0.05153407,0.362781985,0.241772045,152.7795568,2.543253251,109.481924,11.09314908,0.144526197,1.931678309,0.598166585,20.8748762,0.253731551,8.028595271
China,1977,943455000,1.75E+11,2780.142389,6.832570875,318.616684,73.16132299,596.1714598,205.1542386,109.5208566,74.11732198,0.187707761,740.2040577,150.1448517,178.7730236,1.502767168,0.058202868,0.348889837,0.262595758,155.7580015,2.792827758,118.8607872,11.5072115,0.14742597,2.194488436,0.706704238,24.67899175,0.281892667,8.157507124
China,1978,956165000,2.19E+11,2973.803391,7.825713469,350.9269769,90.11640297,649.784828,269.5869167,119.2630267,71.98920098,0.194592599,715.9153644,157.0742904,198.1917426,1.636980069,0.071193407,0.336396699,0.289027814,158.8712039,2.863912532,127.3562969,12.03630112,0.193256081,2.389749615,0.943062128,26.72776081,0.270035748,8.949158608
China,1979,969005000,2.64E+11,3018.083372,9.804665614,358.6673572,93.3143681,637.2733539,294.7479555,128.7184103,74.89711247,0.201541344,702.7790779,158.8222734,202.4895991,1.639445366,0.082539208,0.374564456,0.302396056,162.1230554,2.910191552,136.4401108,12.22170717,0.19639041,2.380710492,1.012457225,27.15725912,0.28070369,9.246125803
China,1980,981235000,3.06E+11,2989.443276,10.81457018,334.5457559,107.3939043,601.020257,310.0849265,128.5488809,70.85895072,0.208640169,701.0658117,152.1593011,200.4698648,1.591735176,0.093324649,0.324485997,0.297234303,165.8443439,2.77903377,145.6945258,11.86680683,0.261265523,2.310242333,1.055358533,30.33905943,0.266531098,9.54846498
China,1981,993885000,2.90E+11,2957.977414,10.34837975,352.9750174,98.3121804,581.1268409,309.5042618,126.2076418,70.63641576,0.219291796,685.7458372,156.7212037,196.723734,1.548049347,0.091293133,0.305718799,0.300634599,169.2079897,2.507452838,143.5582227,11.91238004,0.250306775,2.246288462,1.055890398,26.33964375,0.270459442,9.862279714
China,1982,1008630000,2.84E+11,3043.902639,10.85857012,365.8146059,99.89231099,611.8700477,319.3382647,137.5332541,74.007107,0.230187419,678.0688371,159.7485954,206.144811,1.640095676,0.090983711,0.221553906,0.322349559,173.6075321,2.861917116,149.8171012,11.9029547,0.256289395,2.378917364,1.104016981,25.37210776,0.284277854,10.53595022
China,1983,1023310000,3.05E+11,3159.286564,11.94966517,384.2405104,102.436004,645.2250652,334.5440222,147.0403363,78.59938958,0.241444717,678.6651857,164.2029686,217.2983451,1.73565382,0.09224112,0.190244176,0.359283735,176.1710401,3.392481698,160.4773968,12.08934592,0.258786459,2.515840389,1.166595689,25.22344648,0.3019268,10.86934349
China,1984,1036825000,3.14E+11,3350.337416,13.2848555,415.0806052,111.3991816,710.8214723,364.6878054,159.3179924,83.88858687,0.253222131,674.1004038,170.889764,235.8813684,1.926458193,0.097288869,0.285888932,0.400278647,179.9073363,3.275958916,169.2734782,12.39465574,0.277217051,2.789140131,1.286797064,27.09756396,0.322744725,11.39735239
China,1985,1051040000,3.10E+11,3359.331374,12.40642691,434.8197556,112.7744576,656.9027171,393.0314439,174.5351579,86.32868223,0.26563191,656.5857918,177.5286669,242.7743513,1.771671548,0.103907142,0.271304687,0.421058971,185.9253478,4.163978105,163.159597,12.12138924,0.329716677,2.603014596,1.402430089,27.19778727,0.330723007,11.57636503
China,1986,1066790000,3.01E+11,3498.575859,11.92137936,459.4993362,121.3147192,685.92846,424.4442943,189.5595963,94.05602883,0.278905861,665.2053874,179.9791779,247.9715534,1.841960702,0.111225876,0.277517967,0.460718254,189.8701883,4.076448688,165.8992064,12.44555967,0.339549755,2.701716084,1.524430744,26.55905238,0.353856955,11.95558842
China,1987,1084035000,3.27E+11,3685.864643,14.41638849,477.4733411,127.4837297,732.0832695,473.5895845,201.9520617,98.71016743,0.292876823,670.2977346,184.0473611,255.1952623,1.978160765,0.122997359,0.326586535,0.502415805,194.6563417,5.067926153,188.4328169,12.79568759,0.35330195,2.900212424,1.713264541,28.94186099,0.370814861,12.16047812
China,1988,1101630000,4.08E+11,3879.221341,16.39460719,510.6642695,131.9898073,770.7307156,529.4544392,220.9241043,104.7208556,0.3073192,668.2756328,190.7813409,266.8033039,2.08775225,0.136170278,0.36369634,0.551306624,200.1147671,5.106490211,200.4945261,13.13713784,0.401206734,3.060312794,1.925993874,27.83876399,0.39388412,12.56293774
China,1989,1118650000,4.56E+11,3999.953779,16.5916643,505.8625015,166.5465651,764.476933,577.683228,224.0747728,108.5200992,0.321863281,685.1912979,187.3920044,283.5914472,2.065770428,0.150378926,0.37417256,0.585737728,204.6891292,4.528101537,206.2013272,13.4155574,0.528830903,3.031624811,2.121525891,28.83082588,0.409933135,12.76848626
China,1990,1135185000,3.95E+11,4073.563006,17.79694991,524.1358836,154.2367463,745.2034313,639.2036438,231.1141469,94.15253829,0.336205906,693.0104593,186.960061,292.8218597,2.003756684,0.161281835,0.443600981,0.608950194,209.5509818,4.59436106,214.0305749,15.04566677,0.486292958,2.949637562,2.370729299,28.85974897,0.546212781,12.93928418
China,1991,1150780000,4.13E+11,4208.607726,18.21390227,527.1041647,160.6507355,778.8291564,704.1066859,252.195122,100.6214261,0.3526587,687.3820469,185.0629036,288.0473323,2.094547444,0.175331529,0.505500067,0.717664944,214.0893863,5.525277831,218.6763987,15.29148992,0.503664282,3.086899283,2.62393694,28.470487,0.737967342,13.54303978
China,1992,1164970000,4.93E+11,4321.276275,19.0504259,499.1168479,159.0022168,807.8037456,780.4039036,284.8571365,111.1023884,0.368854301,676.9378435,173.0404317,291.4932926,2.180135728,0.196000676,0.433474732,0.835802832,219.0113335,6.680870874,222.8807717,15.33554438,0.533682175,3.229526888,2.922654859,28.67176116,0.810836134,14.37679276
China,1993,1178440000,6.19E+11,4525.359289,15.80909302,515.8390288,158.768683,861.5358361,890.4797485,314.2471764,125.7016007,0.3848061,653.6389928,171.1656703,295.2147234,2.310134266,0.22984219,0.452898838,1.007533339,224.4074466,9.588236027,213.2622352,15.76898622,0.569998724,3.404158841,3.314973815,32.16981276,0.956880358,15.13079222
China,1994,1191835000,5.64E+11,4706.607186,17.88128336,496.9504322,192.4604819,903.3756475,966.3725826,345.7480913,116.3504101,0.40060131,655.0244679,159.8502737,310.3415339,2.423185777,0.251271713,0.512592997,0.964754929,230.1969469,12.57436636,222.808819,15.63738248,0.588597133,3.552827466,3.668530588,31.88396327,0.869240115,15.91890144
China,1995,1204855000,7.34E+11,5134.076033,23.6122825,517.0256162,191.8011262,1070.165581,1058.498734,371.6719228,127.3714288,0.416323462,677.0559259,163.6159177,341.1813114,2.734865658,0.297192226,0.573466789,1.065290002,235.4698923,15.81648926,255.3410898,16.17826072,0.623444295,3.980351897,4.364329776,37.71133783,1.001915739,16.50193745
China,1996,1217550000,8.64E+11,5130.246368,24.63423466,403.1393527,178.3885913,968.6582029,1208.355576,381.16861,169.8530484,0.433022163,700.596422,132.1924544,350.5148889,2.549120434,0.310284988,0.683280764,1.357577266,238.0274611,18.92941293,271.8892387,13.81346943,0.615889092,3.734207128,4.965824658,37.11466927,1.41251226,16.90901647
China,1997,1230075000,9.62E+11,5168.317249,23.24666334,490.3809043,221.9508729,961.1279278,1189.022673,398.5328708,146.1269244,0.449595731,652.5233952,147.9210646,338.5997107,2.449351299,0.323341444,0.707876787,1.338801556,243.9695542,21.79658615,245.5348483,16.23589457,0.666854358,3.59166317,4.927324051,38.59933484,1.086491528,17.20672349
China,1998,1241935000,1.03E+12,5252.206156,23.79404418,447.03222,207.0978087,1023.816215,1259.251962,413.6411545,140.285084,0.466098362,662.595602,129.1761003,325.8438991,2.657616286,0.345733375,0.65749488,1.385068648,250.3540219,26.98537851,251.8058665,16.70976928,0.734121187,3.907412008,5.172179999,39.66490542,1.068671842,17.75772746
China,1999,1252735000,1.09E+12,5199.820834,25.44771047,459.2849184,197.7874626,871.4881627,1295.179178,434.1767155,157.3616793,0.482628116,665.2783385,125.6088814,318.5747183,2.225755482,0.350864852,0.663241071,1.632356334,256.5953107,40.37977046,261.9330633,17.36361525,0.698593204,3.277725797,5.378271508,39.31811613,1.243341901,18.09041447
China,2000,1262645000,1.21E+12,5425.512569,24.12771058,369.6227219,237.8321731,904.0452021,1426.85052,448.4918829,248.4802834,0.499257793,648.7726915,123.5768849,331.5943355,2.133993114,0.377973188,0.765275611,2.113775244,262.4020375,50.39975638,257.6913447,12.16784274,0.74959639,3.150904317,5.918237945,41.39705237,3.892152026,18.45896282
China,2001,1271850000,1.34E+12,5624.567725,24.6965676,379.2265543,235.2514759,958.8383711,1506.574586,478.6322029,254.2502515,0.520874465,632.4564639,120.426127,352.1172621,2.22204377,0.395228943,0.824101973,2.286223758,268.8919783,65.97351831,255.2161462,11.96771258,0.772450844,3.270231316,6.318467021,40.86796427,3.965674575,18.60524652
China,2002,1280400000,1.47E+12,5959.542982,31.12685267,395.2575447,235.768447,996.7539925,1686.007263,522.0088629,276.44432,0.5427017,621.096662,119.9842909,363.5948597,2.298231084,0.432259488,0.914621798,2.515629781,275.6302337,68.02671673,271.2070971,12.13430141,0.77483906,3.404887777,8.418461653,42.11564251,4.421569292,18.66269333
China,2003,1288400000,1.66E+12,6677.89067,29.2421862,437.513367,293.3959464,1136.149084,1996.101084,578.9020247,313.14427,0.564742525,601.6531077,121.589361,422.6510135,2.682179607,0.498435346,1.088069489,3.024234457,283.3978102,94.0701039,264.6943919,12.3489387,0.852736513,3.975225273,10.20068842,45.54148391,5.546952264,19.06323348
China,2004,1296075000,1.96E+12,7556.106084,29.97813819,494.3886694,284.0083914,1497.944862,2203.919591,633.0933051,371.1368212,0.586996075,630.9670001,123.9336653,482.4335916,3.594719352,0.545890689,1.372858475,3.201865323,291.6850351,120.6549672,276.4842851,12.62264109,0.846666798,5.289057278,11.96981198,49.88655743,6.222316463,19.33838091
China,2005,1303720000,2.29E+12,8431.922006,21.11805859,521.63169,296.082758,1935.745671,2373.239085,712.6585917,397.3120396,0.624734016,638.0926513,123.772675,539.4422099,4.704946913,0.602653869,1.68924687,3.535675141,300.852263,166.3565047,277.5776581,13.0031058,0.86767827,6.848278338,13.32085339,56.75947911,6.716940085,19.3665583
China,2006,1311020000,2.75E+12,9232.261373,23.5030677,545.0184268,351.3856789,2083.310942,2686.18733,819.1616157,434.8119985,0.931829431,642.7168798,123.4814135,583.9317094,4.976367725,0.686488755,2.143078891,3.694242521,314.8034707,193.7120363,291.8192983,13.17198383,0.998969527,7.248175453,15.8331036,61.05272039,7.92530334,19.75524167
China,2007,1317885000,3.55E+12,9845.302236,21.48331086,559.1927613,381.2480296,2274.395752,2930.614442,910.8711491,468.576677,1.238924847,636.6913098,117.2282514,614.4377671,5.255618813,0.765653394,2.669041235,3.679705066,327.8641296,173.3273219,281.7514482,12.10170065,1.11415804,7.684773886,18.07783814,65.80047932,8.9796741,20.25231832
China,2008,1324655000,4.59E+12,10069.84569,20.46130629,543.7095855,389.8989715,2409.719956,2961.79001,940.7619502,507.0675546,1.546020263,650.2628503,110.2024074,621.0924734,5.633681728,0.829996082,2.754488766,4.546986702,335.3460364,155.7336223,276.0805261,11.06119114,1.198268412,8.244675434,19.05550462,60.90932421,11.21419805,20.72410492
China,2009,1331260000,5.10E+12,10696.09042,24.60888198,556.9558509,475.4903997,2601.242236,3143.741597,1019.23461,517.0745691,1.853115679,650.9463831,107.4555083,644.7795212,5.973396886,0.940139782,3.0463897,4.695090681,343.1915336,192.3758053,292.7581002,10.80858046,1.526460646,8.718772557,20.26906428,35.96202907,11.10979544,21.33258565
China,2010,1337705000,6.09E+12,11565.47001,21.37011586,585.7555463,516.5915818,2844.073346,3477.506942,1108.673841,568.7797892,2.160211095,650.2443826,104.2202667,692.2541221,6.422341102,1.198141777,3.641460614,4.56089019,360.0538082,230.54233,276.4017457,10.61595297,1.716300654,9.355661498,22.05845982,33.87550219,11.61154664,21.78572209
China,2011,1345035000,7.55E+12,12572.88415,24.60589625,618.2572714,539.2302094,3004.7693,3954.710856,1210.00059,621.8900117,2.467306511,646.7866505,101.7318902,782.8644267,6.74348379,1.349976975,4.263486416,4.907018472,378.1812445,263.5761773,288.4439721,10.49177059,1.963571954,9.787130043,25.10302428,35.1739232,13.33981163,22.24514867
China,2012,1354190000,8.53E+12,12928.22914,25.31309147,643.1539647,559.6969651,3042.033549,4076.15965,1253.601606,686.1263001,2.774401926,645.7555817,99.71735243,775.3939907,6.850890322,1.413036437,4.7739777,4.889470309,388.7032045,298.5290398,291.786207,10.39995103,1.9853571,9.952097549,25.89118928,36.07152716,14.68651289,22.57022663
China,2013,1363240000,9.57E+12,13485.4405,26.50936756,675.0502999,590.7331334,3068.12303,4347.397647,1331.227765,741.0943715,2.857377474,646.5239377,97.97908125,791.5286847,6.646741851,1.570554012,5.336897932,4.79736745,401.2344547,328.0601815,295.1010938,10.41239631,2.01341558,9.684407403,27.55263241,37.18043806,13.8181105,23.00711742
China,2014,1371860000,1.05E+13,13650.13343,22.58781593,683.9726199,563.5487761,3094.686288,4389.763754,1381.873027,770.3500334,2.940524678,647.0976855,97.08278264,794.2773846,6.618152546,1.681215783,6.28171465,5.047980851,416.3230196,366.4886533,273.5938511,10.45859064,1.570421298,9.637944867,27.7182904,37.44293584,15.56229878,23.52767247
China,2015,1379860000,1.11E+13,13479.88037,24.82453454,716.8763311,601.9048402,2994.248972,4266.271551,1333.370001,828.4621332,3.023522551,655.1043954,98.44547992,779.0029083,6.398119702,1.735192954,5.969563794,5.102260618,428.0627117,321.9390017,283.8157161,10.40508477,1.548552524,9.295994704,26.96532577,36.80181824,16.18239085,24.12396721
